-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 02/10/2019 through 08/03/2019 in UTC
Location: Latitude  8.8613   Longitude -83.4743 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 325.7 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
-END HEADER-
YEAR,MO,DY,HR,T2M,PRECTOTCORR
2019,6,23,20,27.41,3.55
2019,6,23,21,27.09,6.04
2019,6,23,22,26.77,8.27
2019,6,23,23,26.51,9.98
2019,6,24,0,26.3,6.33
2019,6,24,1,26.21,6.36
2019,6,24,2,26.27,7.76
2019,6,24,3,26.21,9.31
2019,6,24,4,26.07,11.64
2019,6,24,5,25.92,11.16
2019,6,24,6,25.79,10.78
2019,6,24,7,25.66,11.3
2019,6,24,8,25.53,13.43
2019,6,24,9,25.41,14.89
2019,6,24,10,25.41,15.59
2019,6,24,11,25.5,15.24
2019,6,24,12,25.6,16.18
2019,6,24,13,25.72,18.0
2019,6,24,14,25.85,21.38
2019,6,24,15,25.93,25.77
2019,6,24,16,26.06,30.56
2019,6,24,17,26.16,34.83
2019,6,24,18,26.26,41.33
2019,6,24,19,26.27,52.26
2019,6,24,20,26.26,69.58
2019,6,24,21,26.2,106.38
2019,6,24,22,26.07,165.78
2019,6,24,23,25.97,204.92
2019,6,25,0,25.84,165.91
2019,6,25,1,25.76,139.79
2019,6,25,2,25.63,100.81
2019,6,25,3,25.72,64.89
2019,6,25,4,25.75,40.97
2019,6,25,5,25.7,23.96
2019,6,25,6,25.74,12.66
2019,6,25,7,25.78,7.37
2019,6,25,8,25.78,5.72
2019,6,25,9,25.73,4.48
2019,6,25,10,25.63,4.67
2019,6,25,11,25.56,4.58
2019,6,25,12,25.81,4.46
2019,6,25,13,26.19,5.06
2019,6,25,14,26.58,5.14
2019,6,25,15,27.19,5.9
2019,6,25,16,28.47,7.87
2019,6,25,17,28.93,11.88
2019,6,25,18,28.89,17.49
2019,6,25,19,28.56,24.26
2019,6,25,20,28.05,30.45
2019,6,25,21,27.5,34.21
2019,6,25,22,26.91,34.99
2019,6,25,23,26.43,32.14
2019,6,26,0,26.24,24.26
2019,6,26,1,26.3,16.1
2019,6,26,2,26.36,7.19
2019,6,26,3,26.28,2.64
2019,6,26,4,26.14,2.16
2019,6,26,5,26.01,3.09
2019,6,26,6,25.91,3.17
2019,6,26,7,25.86,3.2
2019,6,26,8,25.85,3.11
2019,6,26,9,25.82,2.98
2019,6,26,10,25.77,2.39
2019,6,26,11,25.74,2.39
2019,6,26,12,26.06,2.15
2019,6,26,13,26.41,2.55
2019,6,26,14,27.16,2.57
2019,6,26,15,27.8,2.09
2019,6,26,16,28.36,1.79
2019,6,26,17,28.72,1.77
2019,6,26,18,28.67,1.61
2019,6,26,19,28.41,1.53
2019,6,26,20,28.13,1.46
2019,6,26,21,27.75,1.74
2019,6,26,22,27.26,2.33
2019,6,26,23,26.75,2.15
2019,6,27,0,26.63,7.8
2019,6,27,1,26.59,7.77
2019,6,27,2,26.48,7.57
2019,6,27,3,26.31,7.37
2019,6,27,4,26.15,7.71
2019,6,27,5,26.07,7.68
2019,6,27,6,26.07,7.57
2019,6,27,7,26.03,7.14
2019,6,27,8,26.11,6.45
2019,6,27,9,26.21,6.13
2019,6,27,10,26.3,5.57
2019,6,27,11,26.35,5.08
2019,6,27,12,26.5,5.5
2019,6,27,13,26.72,5.53
2019,6,27,14,27.18,5.06
2019,6,27,15,27.57,5.73
2019,6,27,16,27.7,5.22
2019,6,27,17,27.67,6.04
2019,6,27,18,27.52,7.19
2019,6,27,19,27.31,7.64
2019,6,27,20,27.04,8.57
2019,6,27,21,26.78,10.38
2019,6,27,22,26.52,11.96
2019,6,27,23,26.3,12.94
2019,6,28,0,26.25,21.64
2019,6,28,1,26.34,22.35
2019,6,28,2,26.38,23.62
2019,6,28,3,26.28,21.95
2019,6,28,4,26.04,19.61
2019,6,28,5,25.83,18.45
2019,6,28,6,25.69,15.48
2019,6,28,7,25.61,13.3
2019,6,28,8,25.56,14.07
2019,6,28,9,25.62,15.03
2019,6,28,10,25.83,13.78
2019,6,28,11,25.98,11.06
2019,6,28,12,26.08,9.58
2019,6,28,13,26.36,8.12
2019,6,28,14,26.54,7.9
2019,6,28,15,26.99,9.5
2019,6,28,16,27.34,12.34
2019,6,28,17,27.68,15.53
2019,6,28,18,27.92,17.58
2019,6,28,19,27.98,19.81
2019,6,28,20,27.79,19.46
2019,6,28,21,27.25,17.21
2019,6,28,22,26.62,15.84
2019,6,28,23,26.23,15.04
2019,6,29,0,26.19,5.92
2019,6,29,1,26.07,7.98
2019,6,29,2,26.0,11.96
2019,6,29,3,26.02,14.78
2019,6,29,4,26.08,16.75
2019,6,29,5,26.04,18.87
2019,6,29,6,25.86,20.55
2019,6,29,7,25.72,20.15
2019,6,29,8,25.51,16.32
2019,6,29,9,25.29,12.7
2019,6,29,10,25.27,11.5
2019,6,29,11,25.38,13.62
2019,6,29,12,25.61,18.3
2019,6,29,13,25.92,27.16
2019,6,29,14,26.13,42.81
2019,6,29,15,26.33,65.96
2019,6,29,16,26.54,91.58
2019,6,29,17,26.64,112.27
2019,6,29,18,26.69,118.53
2019,6,29,19,26.63,101.35
2019,6,29,20,26.54,81.94
2019,6,29,21,26.36,81.68
2019,6,29,22,26.14,87.59
2019,6,29,23,25.92,82.93
2019,6,30,0,25.78,46.93
2019,6,30,1,25.7,42.23
2019,6,30,2,25.58,38.76
2019,6,30,3,25.5,35.74
2019,6,30,4,25.38,34.24
2019,6,30,5,25.28,34.74
2019,6,30,6,25.17,32.74
2019,6,30,7,25.07,26.16
2019,6,30,8,25.06,15.08
2019,6,30,9,25.09,4.95
2019,6,30,10,25.07,1.35
2019,6,30,11,25.3,0.67
2019,6,30,12,25.7,0.46
2019,6,30,13,26.1,0.46
2019,6,30,14,26.67,0.49
2019,6,30,15,27.35,0.82
2019,6,30,16,27.88,0.92
2019,6,30,17,28.13,1.03
2019,6,30,18,28.1,1.32
2019,6,30,19,27.88,1.55
2019,6,30,20,27.56,1.88
2019,6,30,21,27.12,2.38
2019,6,30,22,26.75,2.3
2019,6,30,23,26.45,2.43
2019,7,1,0,26.22,13.05
2019,7,1,1,26.14,11.75
2019,7,1,2,26.08,10.96
2019,7,1,3,26.01,11.53
2019,7,1,4,25.97,10.94
2019,7,1,5,25.93,10.94
2019,7,1,6,25.92,10.18
2019,7,1,7,25.88,9.32
2019,7,1,8,25.83,8.41
2019,7,1,9,25.77,7.09
2019,7,1,10,25.7,5.93
2019,7,1,11,25.7,5.29
2019,7,1,12,25.96,5.03
2019,7,1,13,26.28,4.76
2019,7,1,14,26.53,5.25
2019,7,1,15,26.92,5.84
2019,7,1,16,27.26,7.28
2019,7,1,17,27.37,7.95
2019,7,1,18,27.33,9.36
2019,7,1,19,27.15,11.49
2019,7,1,20,26.92,14.48
2019,7,1,21,26.61,17.58
2019,7,1,22,26.27,19.64
2019,7,1,23,25.99,19.81
2019,7,2,0,25.76,8.6
2019,7,2,1,25.74,6.46
2019,7,2,2,25.85,4.33
2019,7,2,3,25.89,3.07
2019,7,2,4,25.82,2.76
2019,7,2,5,25.72,2.55
2019,7,2,6,25.56,3.22
2019,7,2,7,25.39,4.52
2019,7,2,8,25.21,4.74
2019,7,2,9,25.04,5.05
2019,7,2,10,24.87,5.3
2019,7,2,11,24.83,5.24
2019,7,2,12,25.23,5.65
2019,7,2,13,25.69,6.86
2019,7,2,14,26.05,8.57
2019,7,2,15,26.56,10.48
2019,7,2,16,27.04,13.22
2019,7,2,17,27.22,15.16
2019,7,2,18,27.3,14.65
2019,7,2,19,27.28,12.4
2019,7,2,20,27.18,8.64
2019,7,2,21,26.88,5.11
2019,7,2,22,26.48,4.07
2019,7,2,23,26.15,4.41
2019,7,3,0,25.89,7.54
2019,7,3,1,25.7,9.98
2019,7,3,2,25.57,13.21
2019,7,3,3,25.46,19.34
2019,7,3,4,25.4,23.88
2019,7,3,5,25.33,27.15
2019,7,3,6,25.25,30.62
2019,7,3,7,25.16,37.47
2019,7,3,8,25.1,49.62
2019,7,3,9,25.03,63.9
2019,7,3,10,25.01,73.07
2019,7,3,11,25.02,66.17
2019,7,3,12,25.33,46.86
2019,7,3,13,25.73,29.16
2019,7,3,14,26.16,14.87
2019,7,3,15,26.78,7.56
2019,7,3,16,27.27,5.43
2019,7,3,17,27.56,4.64
2019,7,3,18,27.47,4.96
2019,7,3,19,27.06,5.1
2019,7,3,20,26.5,5.07
2019,7,3,21,26.0,5.05
2019,7,3,22,25.69,4.96
2019,7,3,23,25.42,4.64
2019,7,4,0,25.47,3.82
2019,7,4,1,25.6,3.47
2019,7,4,2,25.7,3.11
2019,7,4,3,25.7,2.91
2019,7,4,4,25.66,2.35
2019,7,4,5,25.63,2.16
2019,7,4,6,25.65,2.01
2019,7,4,7,25.61,1.95
2019,7,4,8,25.51,2.07
2019,7,4,9,25.51,1.97
2019,7,4,10,25.58,1.77
2019,7,4,11,25.66,1.69
2019,7,4,12,25.98,2.13
2019,7,4,13,26.37,1.93
2019,7,4,14,27.17,1.72
2019,7,4,15,27.93,1.88
2019,7,4,16,28.51,1.9
2019,7,4,17,28.78,1.87
2019,7,4,18,28.82,2.24
2019,7,4,19,28.69,2.28
2019,7,4,20,28.42,1.94
2019,7,4,21,28.0,2.0
2019,7,4,22,27.57,1.61
2019,7,4,23,27.01,1.47
2019,7,5,0,26.54,2.46
2019,7,5,1,26.13,1.83
2019,7,5,2,25.78,1.39
2019,7,5,3,25.54,1.27
2019,7,5,4,25.36,1.62
2019,7,5,5,25.27,1.25
2019,7,5,6,25.17,1.49
2019,7,5,7,25.02,2.4
2019,7,5,8,24.85,2.18
2019,7,5,9,24.78,1.89
2019,7,5,10,24.78,1.18
2019,7,5,11,24.82,0.91
2019,7,5,12,25.09,0.61
2019,7,5,13,25.82,0.3
2019,7,5,14,26.69,0.48
2019,7,5,15,27.59,0.3
2019,7,5,16,28.41,0.22
2019,7,5,17,28.89,0.29
2019,7,5,18,28.89,0.39
2019,7,5,19,28.61,0.5
2019,7,5,20,28.21,0.92
2019,7,5,21,27.67,1.35
2019,7,5,22,27.04,1.69
2019,7,5,23,26.49,2.19
2019,7,6,0,26.15,2.9
2019,7,6,1,25.94,3.77
2019,7,6,2,25.79,3.56
2019,7,6,3,25.6,5.2
2019,7,6,4,25.35,4.27
2019,7,6,5,25.11,3.13
2019,7,6,6,25.01,2.71
2019,7,6,7,25.04,1.44
2019,7,6,8,25.15,1.53
2019,7,6,9,25.27,1.18
2019,7,6,10,25.31,1.26
2019,7,6,11,25.29,1.46
2019,7,6,12,25.5,2.05
2019,7,6,13,25.92,2.4
2019,7,6,14,26.49,2.7
2019,7,6,15,27.27,2.59
2019,7,6,16,27.83,2.8
2019,7,6,17,27.97,3.34
2019,7,6,18,27.85,3.75
2019,7,6,19,27.69,5.01
2019,7,6,20,27.46,6.21
2019,7,6,21,27.15,8.1
2019,7,6,22,26.8,11.6
2019,7,6,23,26.47,11.85
2019,7,7,0,26.22,13.41
2019,7,7,1,26.07,10.57
2019,7,7,2,26.02,8.75
2019,7,7,3,25.96,7.64
2019,7,7,4,25.86,7.56
2019,7,7,5,25.76,9.18
2019,7,7,6,25.64,9.43
2019,7,7,7,25.5,10.12
2019,7,7,8,25.4,9.95
2019,7,7,9,25.31,11.14
2019,7,7,10,25.23,10.8
2019,7,7,11,25.21,10.03
2019,7,7,12,25.69,8.49
2019,7,7,13,26.24,6.72
2019,7,7,14,26.94,6.22
2019,7,7,15,27.73,5.97
2019,7,7,16,28.18,7.15
2019,7,7,17,28.21,7.43
2019,7,7,18,28.08,7.38
2019,7,7,19,27.83,7.23
2019,7,7,20,27.44,8.53
2019,7,7,21,27.0,11.36
2019,7,7,22,26.55,16.82
2019,7,7,23,26.19,22.6
2019,7,8,0,25.94,20.38
2019,7,8,1,25.81,21.97
2019,7,8,2,25.67,19.03
2019,7,8,3,25.53,17.39
2019,7,8,4,25.39,17.09
2019,7,8,5,25.25,17.42
2019,7,8,6,25.1,18.17
2019,7,8,7,24.91,21.07
2019,7,8,8,24.76,27.46
2019,7,8,9,24.68,32.88
2019,7,8,10,24.56,39.24
2019,7,8,11,24.5,52.78
2019,7,8,12,24.89,74.26
2019,7,8,13,25.45,98.51
2019,7,8,14,26.04,118.41
2019,7,8,15,26.73,147.04
2019,7,8,16,27.12,170.15
2019,7,8,17,27.23,161.33
2019,7,8,18,27.13,136.29
2019,7,8,19,26.98,136.94
2019,7,8,20,26.61,156.14
2019,7,8,21,26.21,142.92
2019,7,8,22,25.76,85.86
2019,7,8,23,25.32,34.38
2019,7,9,0,25.07,35.99
2019,7,9,1,24.95,28.08
2019,7,9,2,24.84,24.61
2019,7,9,3,24.81,21.45
2019,7,9,4,24.85,23.59
2019,7,9,5,24.86,22.9
2019,7,9,6,24.85,22.12
2019,7,9,7,24.83,23.09
2019,7,9,8,24.8,26.21
2019,7,9,9,24.82,26.74
2019,7,9,10,24.85,27.31
2019,7,9,11,24.91,24.02
2019,7,9,12,25.27,22.25
2019,7,9,13,25.77,20.11
2019,7,9,14,26.12,20.78
2019,7,9,15,26.62,24.15
2019,7,9,16,26.95,25.01
2019,7,9,17,27.11,29.71
2019,7,9,18,26.9,32.64
2019,7,9,19,26.55,32.3
2019,7,9,20,26.13,28.2
2019,7,9,21,25.73,24.11
2019,7,9,22,25.36,18.22
2019,7,9,23,25.05,13.2
2019,7,10,0,24.96,2.74
2019,7,10,1,25.09,2.11
2019,7,10,2,25.21,1.09
2019,7,10,3,25.26,1.08
2019,7,10,4,25.19,1.43
2019,7,10,5,25.02,1.88
2019,7,10,6,24.8,2.34
2019,7,10,7,24.56,2.78
2019,7,10,8,24.35,3.1
2019,7,10,9,24.34,2.58
2019,7,10,10,24.46,2.54
2019,7,10,11,24.58,1.89
2019,7,10,12,24.97,1.43
2019,7,10,13,25.74,1.03
2019,7,10,14,26.73,0.92
2019,7,10,15,27.43,0.83
2019,7,10,16,27.87,1.11
2019,7,10,17,28.01,1.94
2019,7,10,18,27.9,3.2
2019,7,10,19,27.54,5.05
2019,7,10,20,26.98,7.26
2019,7,10,21,26.38,8.94
2019,7,10,22,25.92,11.16
2019,7,10,23,25.64,13.14
2019,7,11,0,25.49,8.57
2019,7,11,1,25.43,8.14
2019,7,11,2,25.36,6.84
2019,7,11,3,25.25,5.62
2019,7,11,4,25.1,5.17
2019,7,11,5,24.97,6.09
2019,7,11,6,25.0,7.17
2019,7,11,7,25.22,8.09
2019,7,11,8,25.29,7.74
2019,7,11,9,25.39,5.84
2019,7,11,10,25.45,3.56
2019,7,11,11,25.47,2.19
2019,7,11,12,25.78,1.44
2019,7,11,13,26.05,1.34
2019,7,11,14,27.13,1.14
2019,7,11,15,28.01,0.8
2019,7,11,16,28.48,0.73
2019,7,11,17,28.61,0.81
2019,7,11,18,28.51,1.56
2019,7,11,19,28.18,2.32
2019,7,11,20,27.69,3.09
2019,7,11,21,27.09,3.4
2019,7,11,22,26.45,4.03
2019,7,11,23,25.91,4.09
2019,7,12,0,25.59,1.99
2019,7,12,1,25.48,2.11
2019,7,12,2,25.32,1.99
2019,7,12,3,25.14,2.12
2019,7,12,4,25.0,2.31
2019,7,12,5,24.87,2.52
2019,7,12,6,24.74,2.56
2019,7,12,7,24.63,2.69
2019,7,12,8,24.54,2.61
2019,7,12,9,24.46,2.32
2019,7,12,10,24.45,2.15
2019,7,12,11,24.54,2.1
2019,7,12,12,24.95,2.02
2019,7,12,13,25.36,2.09
2019,7,12,14,25.77,2.23
2019,7,12,15,26.38,2.4
2019,7,12,16,26.84,2.63
2019,7,12,17,26.89,3.23
2019,7,12,18,26.64,3.65
2019,7,12,19,26.39,4.07
2019,7,12,20,26.16,4.33
2019,7,12,21,25.88,4.9
2019,7,12,22,25.58,5.05
2019,7,12,23,25.35,5.29
2019,7,13,0,25.18,2.48
2019,7,13,1,25.08,2.37
2019,7,13,2,24.91,2.57
2019,7,13,3,24.83,2.45
2019,7,13,4,24.79,3.67
2019,7,13,5,24.78,6.81
2019,7,13,6,24.79,12.26
2019,7,13,7,25.02,16.38
2019,7,13,8,25.16,15.81
2019,7,13,9,25.17,12.59
2019,7,13,10,25.04,11.56
2019,7,13,11,24.9,14.08
2019,7,13,12,24.93,16.75
2019,7,13,13,25.15,19.91
2019,7,13,14,25.46,24.97
2019,7,13,15,25.78,26.88
2019,7,13,16,26.01,23.06
2019,7,13,17,26.22,17.1
2019,7,13,18,26.38,14.06
2019,7,13,19,26.4,15.72
2019,7,13,20,26.3,19.04
2019,7,13,21,26.04,18.84
2019,7,13,22,25.68,12.5
2019,7,13,23,25.34,5.34
2019,7,14,0,25.16,16.9
2019,7,14,1,25.14,9.74
2019,7,14,2,25.15,5.25
2019,7,14,3,25.16,3.65
2019,7,14,4,25.19,2.93
2019,7,14,5,25.18,3.1
2019,7,14,6,25.12,3.69
2019,7,14,7,25.07,4.26
2019,7,14,8,24.97,3.72
2019,7,14,9,25.11,3.51
2019,7,14,10,25.25,4.0
2019,7,14,11,25.19,4.49
2019,7,14,12,25.17,4.53
2019,7,14,13,25.24,4.57
2019,7,14,14,25.23,4.8
2019,7,14,15,25.38,9.47
2019,7,14,16,25.55,15.09
2019,7,14,17,25.63,19.14
2019,7,14,18,25.67,23.65
2019,7,14,19,25.53,29.33
2019,7,14,20,25.29,34.94
2019,7,14,21,25.03,36.79
2019,7,14,22,24.73,30.39
2019,7,14,23,24.48,18.55
2019,7,15,0,24.35,35.41
2019,7,15,1,24.44,22.11
2019,7,15,2,24.58,20.34
2019,7,15,3,24.66,19.54
2019,7,15,4,24.7,20.37
2019,7,15,5,24.67,20.7
2019,7,15,6,24.64,23.32
2019,7,15,7,24.46,31.32
2019,7,15,8,24.21,42.46
2019,7,15,9,24.08,47.63
2019,7,15,10,24.08,50.67
2019,7,15,11,24.16,45.98
2019,7,15,12,24.46,38.15
2019,7,15,13,24.96,29.2
2019,7,15,14,25.3,22.92
2019,7,15,15,25.84,21.12
2019,7,15,16,26.31,21.19
2019,7,15,17,26.53,19.91
2019,7,15,18,26.6,18.08
2019,7,15,19,26.53,18.97
2019,7,15,20,26.38,21.5
2019,7,15,21,26.16,24.32
2019,7,15,22,25.8,26.84
2019,7,15,23,25.45,27.57
2019,7,16,0,25.23,10.95
2019,7,16,1,25.15,9.94
2019,7,16,2,25.14,7.86
2019,7,16,3,25.16,6.13
2019,7,16,4,25.06,5.93
2019,7,16,5,24.89,4.12
2019,7,16,6,24.75,2.57
2019,7,16,7,24.64,1.52
2019,7,16,8,24.58,1.06
2019,7,16,9,24.58,0.89
2019,7,16,10,24.62,0.95
2019,7,16,11,24.67,0.9
2019,7,16,12,25.05,1.12
2019,7,16,13,25.62,1.41
2019,7,16,14,26.58,2.17
2019,7,16,15,27.43,2.87
2019,7,16,16,28.05,3.49
2019,7,16,17,28.29,4.09
2019,7,16,18,28.17,4.47
2019,7,16,19,27.95,5.18
2019,7,16,20,27.71,6.56
2019,7,16,21,27.27,8.05
2019,7,16,22,26.66,10.02
2019,7,16,23,26.05,12.41
2019,7,17,0,25.72,11.28
2019,7,17,1,25.73,13.12
2019,7,17,2,25.8,14.71
2019,7,17,3,25.87,14.89
2019,7,17,4,25.84,14.68
2019,7,17,5,25.77,14.58
2019,7,17,6,25.68,12.81
2019,7,17,7,25.6,11.29
2019,7,17,8,25.52,8.93
2019,7,17,9,25.51,6.78
2019,7,17,10,25.47,6.31
2019,7,17,11,25.45,5.73
2019,7,17,12,25.71,6.35
2019,7,17,13,26.13,5.72
2019,7,17,14,26.88,6.22
2019,7,17,15,27.5,5.62
2019,7,17,16,28.16,6.0
2019,7,17,17,28.32,5.37
2019,7,17,18,28.24,6.59
2019,7,17,19,27.99,6.58
2019,7,17,20,27.64,5.61
2019,7,17,21,27.19,5.59
2019,7,17,22,26.68,5.76
2019,7,17,23,26.18,6.2
2019,7,18,0,25.81,12.14
2019,7,18,1,25.65,11.85
2019,7,18,2,25.57,10.91
2019,7,18,3,25.54,11.71
2019,7,18,4,25.5,12.4
2019,7,18,5,25.43,12.25
2019,7,18,6,25.33,12.02
2019,7,18,7,25.29,11.55
2019,7,18,8,25.27,13.7
2019,7,18,9,25.25,12.38
2019,7,18,10,25.21,10.84
2019,7,18,11,25.12,11.78
2019,7,18,12,25.37,12.96
2019,7,18,13,25.83,13.26
2019,7,18,14,26.21,13.83
2019,7,18,15,26.83,13.92
2019,7,18,16,27.26,15.77
2019,7,18,17,27.4,19.64
2019,7,18,18,27.48,24.1
2019,7,18,19,27.41,27.54
2019,7,18,20,27.17,31.07
2019,7,18,21,26.73,27.89
2019,7,18,22,26.33,23.5
2019,7,18,23,26.06,19.77
2019,7,19,0,25.98,9.21
2019,7,19,1,26.08,9.53
2019,7,19,2,25.92,8.77
2019,7,19,3,25.76,9.19
2019,7,19,4,25.74,9.83
2019,7,19,5,25.82,10.41
2019,7,19,6,25.74,9.98
2019,7,19,7,25.66,10.01
2019,7,19,8,25.59,8.27
2019,7,19,9,25.49,7.45
2019,7,19,10,25.41,7.38
2019,7,19,11,25.35,6.76
2019,7,19,12,25.59,6.75
2019,7,19,13,26.06,8.29
2019,7,19,14,26.49,8.5
2019,7,19,15,27.0,10.08
2019,7,19,16,27.31,10.61
2019,7,19,17,27.48,11.59
2019,7,19,18,27.6,12.33
2019,7,19,19,27.49,14.32
2019,7,19,20,27.29,12.84
2019,7,19,21,27.04,11.63
2019,7,19,22,26.72,8.75
2019,7,19,23,26.39,6.91
2019,7,20,0,26.25,2.34
2019,7,20,1,26.33,2.25
2019,7,20,2,26.36,1.75
2019,7,20,3,26.32,1.56
2019,7,20,4,26.23,1.7
2019,7,20,5,26.14,1.7
2019,7,20,6,26.04,1.75
2019,7,20,7,25.95,1.34
2019,7,20,8,25.93,1.53
2019,7,20,9,25.93,1.6
2019,7,20,10,25.92,1.7
2019,7,20,11,25.93,1.48
2019,7,20,12,26.19,1.68
2019,7,20,13,26.6,1.78
2019,7,20,14,27.43,1.86
2019,7,20,15,28.32,1.43
2019,7,20,16,29.03,1.3
2019,7,20,17,29.33,1.25
2019,7,20,18,29.31,1.28
2019,7,20,19,29.07,1.66
2019,7,20,20,28.68,1.8
2019,7,20,21,28.18,1.62
2019,7,20,22,27.6,1.1
2019,7,20,23,27.03,0.65
2019,7,21,0,26.78,8.88
2019,7,21,1,26.92,9.4
2019,7,21,2,26.98,8.45
2019,7,21,3,26.92,8.69
2019,7,21,4,26.78,8.67
2019,7,21,5,26.62,8.9
2019,7,21,6,26.47,9.62
2019,7,21,7,26.35,9.93
2019,7,21,8,26.23,9.28
2019,7,21,9,26.18,8.52
2019,7,21,10,26.17,7.67
2019,7,21,11,26.14,7.92
2019,7,21,12,26.34,10.24
2019,7,21,13,26.69,12.26
2019,7,21,14,27.3,14.03
2019,7,21,15,27.93,14.09
2019,7,21,16,28.47,12.89
2019,7,21,17,28.67,12.8
2019,7,21,18,28.43,14.07
2019,7,21,19,28.05,14.31
2019,7,21,20,27.68,13.07
2019,7,21,21,27.33,14.48
2019,7,21,22,26.97,17.28
2019,7,21,23,26.74,19.72
2019,7,22,0,26.59,8.36
2019,7,22,1,26.5,8.0
2019,7,22,2,26.41,7.46
2019,7,22,3,26.28,6.54
2019,7,22,4,26.2,6.56
2019,7,22,5,26.16,7.3
2019,7,22,6,26.07,7.33
2019,7,22,7,25.98,8.09
2019,7,22,8,25.9,7.46
2019,7,22,9,25.79,5.75
2019,7,22,10,25.7,4.48
2019,7,22,11,25.72,3.94
2019,7,22,12,25.94,4.82
2019,7,22,13,26.28,6.42
2019,7,22,14,26.65,7.85
2019,7,22,15,27.23,8.5
2019,7,22,16,27.74,8.49
2019,7,22,17,28.03,7.95
2019,7,22,18,27.82,8.7
2019,7,22,19,27.46,11.11
2019,7,22,20,27.13,13.88
2019,7,22,21,26.76,17.32
2019,7,22,22,26.5,20.43
2019,7,22,23,26.24,23.68
2019,7,23,0,25.98,23.04
2019,7,23,1,25.83,25.8
2019,7,23,2,25.77,27.14
2019,7,23,3,25.63,26.54
2019,7,23,4,25.45,29.46
2019,7,23,5,25.27,35.65
2019,7,23,6,25.11,48.59
2019,7,23,7,25.03,62.29
2019,7,23,8,24.92,67.11
2019,7,23,9,24.75,61.32
2019,7,23,10,24.62,41.25
2019,7,23,11,24.57,18.61
2019,7,23,12,24.86,12.11
2019,7,23,13,25.31,10.03
2019,7,23,14,25.77,9.84
2019,7,23,15,26.27,9.94
2019,7,23,16,26.51,9.34
2019,7,23,17,26.49,8.93
2019,7,23,18,26.38,8.91
2019,7,23,19,26.26,9.67
2019,7,23,20,26.12,11.97
2019,7,23,21,25.88,15.53
2019,7,23,22,25.68,21.36
2019,7,23,23,25.59,25.98
2019,7,24,0,25.53,8.59
2019,7,24,1,25.5,8.73
2019,7,24,2,25.47,7.74
2019,7,24,3,25.39,7.09
2019,7,24,4,25.3,5.34
2019,7,24,5,25.22,4.32
2019,7,24,6,25.17,4.2
2019,7,24,7,25.11,4.2
2019,7,24,8,25.04,3.3
2019,7,24,9,24.98,2.76
2019,7,24,10,24.9,2.37
2019,7,24,11,24.92,2.12
2019,7,24,12,25.26,2.57
2019,7,24,13,25.55,2.43
2019,7,24,14,25.89,2.16
2019,7,24,15,26.37,2.11
2019,7,24,16,26.75,1.87
2019,7,24,17,27.02,2.36
2019,7,24,18,27.1,2.91
2019,7,24,19,26.9,3.41
2019,7,24,20,26.62,4.47
2019,7,24,21,26.28,5.99
2019,7,24,22,25.83,7.74
2019,7,24,23,25.33,9.03
2019,7,25,0,25.01,10.84
2019,7,25,1,24.83,8.9
2019,7,25,2,24.75,7.0
2019,7,25,3,24.68,5.15
2019,7,25,4,24.64,3.56
2019,7,25,5,24.61,2.45
2019,7,25,6,24.61,1.97
2019,7,25,7,24.59,1.88
2019,7,25,8,24.59,1.86
2019,7,25,9,24.64,2.22
2019,7,25,10,24.69,2.41
2019,7,25,11,24.69,2.84
2019,7,25,12,24.98,3.53
2019,7,25,13,25.6,3.96
2019,7,25,14,26.51,4.72
2019,7,25,15,27.15,4.59
2019,7,25,16,27.51,4.8
2019,7,25,17,27.67,5.51
2019,7,25,18,27.68,6.3
2019,7,25,19,27.57,7.43
2019,7,25,20,27.29,8.46
2019,7,25,21,26.78,9.96
2019,7,25,22,26.17,11.43
2019,7,25,23,25.68,11.09
2019,7,26,0,25.39,1.86
2019,7,26,1,25.24,1.74
2019,7,26,2,25.09,1.66
2019,7,26,3,25.05,1.16
2019,7,26,4,25.01,0.81
2019,7,26,5,24.95,0.59
2019,7,26,6,24.83,0.56
2019,7,26,7,24.74,0.55
2019,7,26,8,24.65,0.45
2019,7,26,9,24.67,0.35
2019,7,26,10,24.8,0.31
2019,7,26,11,24.99,0.3
2019,7,26,12,25.4,0.32
2019,7,26,13,25.81,0.43
2019,7,26,14,26.46,0.55
2019,7,26,15,27.13,0.76
2019,7,26,16,27.69,0.91
2019,7,26,17,28.02,0.99
2019,7,26,18,28.11,1.04
2019,7,26,19,27.99,1.22
2019,7,26,20,27.71,1.38
2019,7,26,21,27.22,1.67
2019,7,26,22,26.63,1.98
2019,7,26,23,26.13,1.84
2019,7,27,0,25.88,1.9
2019,7,27,1,25.76,1.3
2019,7,27,2,25.65,0.74
2019,7,27,3,25.55,0.8
2019,7,27,4,25.46,0.84
2019,7,27,5,25.33,0.8
2019,7,27,6,25.11,0.93
2019,7,27,7,24.87,0.97
2019,7,27,8,24.73,1.15
2019,7,27,9,24.66,0.92
2019,7,27,10,24.67,0.87
